TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
TXN105722,2025-08-17,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Personal Care,Dove Soap,4,186.73,746.92,Cash
TXN100565,2025-12-17,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Grocery,Wai Wai Noodles (pack),3,879.7,2639.1,Khalti
TXN100855,2025-04-10,CUST1009,Sushma Rai,Kathmandu - New Road,Grocery,Wai Wai Noodles (pack),4,581.71,2326.84,Khalti
TXN104235,2025-07-26,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Dairy,Paneer 250g,2,328.2,656.4,eSewa
TXN101581,2025-05-31,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Dairy,Yogurt (Dahi) 500g,3,301.89,905.67,Cash
TXN101721,2025-08-12,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Household,Surf Excel 1kg,3,863.41,2590.23,Debit/Credit Card
TXN105698,2025-11-21,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Household,LED Bulb 9W,2,738.3,1476.6,Debit/Credit Card
TXN101784,2025-09-05,CUST1123,Sujan Tamang,Kathmandu - New Road,Grocery,Wheat Flour 5kg,2,505.4,1010.8,eSewa
TXN100883,2025-11-25,CUST1020,Deepak Magar,Kathmandu - New Road,Personal Care,Sanitary Pads Pack,4,446.19,1784.76,Khalti
TXN105495,2025-11-16,CUST1112,Nabin Magar,Butwal - Traffic Chowk,Apparel,Kids Frock,1,1215.31,1215.31,Khalti
TXN105542,2025-07-30,CUST1056,Alina Shrestha,Lalitpur - Pulchowk,Dairy,Nimbus Cheese Slices,2,183.68,367.36,Cash
TXN103622,2025-09-10,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Household,Harpic Toilet Cleaner,4,924.37,3697.48,Khalti
TXN103760,2025-07-19,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Bakery,Butter Cookies,2,334.25,668.5,Bank Transfer
TXN103545,2025-08-15,CUST1005,Milan Lama,Chitwan - Bharatpur,Bakery,Chocolate Cake Slice,2,304.22,608.44,eSewa
TXN102575,2025-11-02,CUST1073,Bikash Shrestha,Kathmandu - New Road,Personal Care,Nivea Body Lotion,3,185.57,556.71,Cash
TXN101571,2025-05-19,CUST1106,Prakash Shrestha,Lalitpur - Pulchowk,Dairy,Paneer 250g,1,234.57,234.57,Cash
TXN102469,2025-04-04,CUST1048,Kritika Rai,Kathmandu - New Road,Beverages,Nescafe Coffee 100g,3,482.38,1447.14,Bank Transfer
TXN102097,2025-03-03,CUST1057,Neha Karki,Kathmandu - New Road,Dairy,Nimbus Cheese Slices,4,156.81,627.24,Khalti
TXN104120,2025-10-03,CUST1009,Sushma Rai,Kathmandu - New Road,Apparel,Winter Jacket,1,1529.58,1529.58,eSewa
TXN104281,2025-10-31,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Bakery,Khari Biscuit Pack,3,182.84,548.52,Cash
TXN104012,2025-03-13,CUST1106,Prakash Shrestha,Lalitpur - Pulchowk,Electronics,Wall Clock,3,3202.38,9607.14,Bank Transfer
TXN101957,2025-03-09,CUST1019,Sarita Magar,Kathmandu - Kupondole,Personal Care,Sanitary Pads Pack,1,309.62,309.62,eSewa
TXN101035,2025-11-23,CUST1014,Neha Basnet,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,1,1597.34,1597.34,Khalti
TXN102054,2025-06-26,CUST1050,Manisha Rai,Pokhara - Lakeside,Bakery,Chocolate Cake Slice,1,176.65,176.65,Cash
TXN104665,2025-03-15,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,2,441.26,882.52,Cash
TXN102897,2025-07-27,CUST1025,Kiran Poudel,Biratnagar - Main Road,Household,LED Bulb 9W,2,488.3,976.6,Cash
TXN101989,2025-10-27,CUST1059,,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,1,,647.12,Cash
TXN103444,2025-07-17,CUST1050,Manisha Rai,Chitwan - Bharatpur,Beverages,Real Juice 1L,2,370.97,741.94,Cash
TXN101294,2025-07-21,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Household,Vim Dishwash Bar,3,1195.09,3585.27,Cash
TXN102083,2025-07-31,CUST1122,Prakash Shrestha,Biratnagar - Main Road,Beverages,Real Juice 1L,2,375.58,751.16,eSewa
TXN105592,2025-09-20,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Beverages,Tea Leaves (Ilam) 250g,2,157.77,315.54,Bank Transfer
TXN100439,2025-02-21,CUST1013,Kiran Shrestha,Pokhara - Lakeside,Bakery,Chocolate Cake Slice,3,298.54,895.62,eSewa
TXN101573,2025-04-09,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Beverages,Real Juice 1L,3,220.68,662.04,eSewa
TXN101327,2025-06-08,CUST1016,Neha Poudel,Chitwan - Bharatpur,Grocery,Mustard Oil 1L,1,786.81,786.81,Khalti
TXN103469,2025-10-03,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Household,Harpic Toilet Cleaner,1,1036.89,1036.89,eSewa
TXN103166,2025-01-07,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Beverages,Real Juice 1L,2,284.55,569.1,Cash
TXN101761,2025-05-27,CUST1095,Neha Khadka,Biratnagar - Main Road,Grocery,Sugar 1kg,2,399.05,798.1,Cash
TXN102790,2025-09-16,CUST1046,Sarita Karki,Butwal - Traffic Chowk,Apparel,Socks (3-pair pack),4,1606.34,6425.36,Cash
TXN102796,2025-11-04,CUST1142,Rohit Maharjan,Lalitpur - Pulchowk,Apparel,Cotton T-Shirt,1,2438.89,2438.89,Khalti
TXN103456,2025-04-10,CUST1088,Deepak Lama,Kathmandu - Kupondole,Beverages,Real Juice 1L,4,201.96,807.84,eSewa
TXN105930,2025-11-12,CUST1061,Bikash Shrestha,Butwal - Traffic Chowk,Grocery,Sugar 1kg,4,279.9,1119.6,eSewa
TXN105627,2025-06-15,CUST1083,Rohit Shrestha,Kathmandu - New Road,Beverages,Tea Leaves (Ilam) 250g,4,,330.2,Debit/Credit Card
TXN104469,2025-02-03,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Grocery,Mustard Oil 1L,3,330.93,992.79,eSewa
TXN102302,2025-10-23,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Electronics,Wall Clock,1,3454.84,3454.84,eSewa
TXN104286,2025-04-17,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Personal Care,Sanitary Pads Pack,1,356.09,356.09,eSewa
TXN101931,2025-04-08,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Electronics,Power Bank 10000mAh,2,1992.15,3984.3,Bank Transfer
TXN105832,2025-02-12,CUST1069,Bijay Magar,Biratnagar - Main Road,Electronics,USB Cable Type-C,2,2751.22,5502.44,Cash
TXN100151,2025-11-21,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Apparel,Cotton T-Shirt,1,2633.98,2633.98,eSewa
TXN101655,2025-11-20,CUST1112,Nabin Magar,Butwal - Traffic Chowk,Electronics,Wall Clock,3,758.83,2276.49,Cash
TXN104383,2025-11-24,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Bakery,Khari Biscuit Pack,2,221.39,442.78,Cash
TXN105828,2025-09-10,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Grocery,Basmati Rice 5kg,1,646.08,646.08,Debit/Credit Card
TXN102429,2025-02-28,CUST1073,Bikash Shrestha,Kathmandu - New Road,Household,Steel Lunch Box,4,678.98,2715.92,eSewa
TXN101018,2025-10-18,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Personal Care,Colgate Toothpaste,1,462.84,462.84,Khalti
TXN101205,2025-02-27,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Bakery,Chocolate Cake Slice,1,275.4,275.4,Cash
TXN104250,2025-09-20,CUST1056,Alina Shrestha,Kathmandu - New Road,Beverages,Gorkha Beer (6-pack),2,352.71,705.42,Cash
TXN105367,2025-09-09,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Personal Care,Dove Soap,3,544.01,1632.03,Cash
TXN102690,2025-06-08,CUST1005,Milan Lama,Butwal - Traffic Chowk,Grocery,Basmati Rice 5kg,2,869.89,1739.78,Bank Transfer
TXN100284,2025-10-01,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Grocery,Basmati Rice 5kg,1,630.61,630.61,eSewa
TXN105524,2025-04-11,CUST1021,Rajesh Khadka,Biratnagar - Main Road,Electronics,Wall Clock,3,920.19,2760.57,eSewa
TXN105533,2025-04-14,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,1,504.45,504.45,Khalti
TXN105312,2025-01-05,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,Extension Board,4,656.36,2625.44,eSewa
TXN105581,2025-10-06,CUST1100,Sujan Shrestha,Chitwan - Bharatpur,Dairy,Paneer 250g,1,70.62,70.62,Cash
TXN100024,2025-12-16,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Dairy,Butter 200g,3,237.39,712.17,Khalti
TXN105862,2025-06-01,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Bakery,Butter Cookies,4,191.92,767.68,Cash
TXN102996,2025-04-23,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Electronics,Extension Board,1,3339.48,3339.48,eSewa
TXN102069,2025-03-28,CUST1055,Rohit Poudel,Pokhara - Lakeside,Electronics,Extension Board,4,3025.58,12102.32,Cash
TXN103955,2025-11-14,CUST1019,Sarita Magar,Kathmandu - Kupondole,Grocery,Mustard Oil 1L,3,391.75,1175.25,Khalti
TXN104734,2025-03-08,CUST1031,Sabnam Khadka,Kathmandu - New Road,Grocery,Red Lentil (Masoor Dal) 1kg,2,680.16,1360.32,Cash
TXN103495,2025-11-01,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Apparel,Kids Frock,2,2968.56,5937.12,Cash
TXN104144,2025-09-08,CUST1119,Nabin Maharjan,Kathmandu - New Road,Dairy,Butter 200g,3,85.99,257.97,Cash
TXN104829,2025-09-10,CUST1010,Anita Karki,Bhaktapur - Suryabinayak,Beverages,Nescafe Coffee 100g,1,112.98,112.98,eSewa
TXN101262,2025-07-27,CUST1004,Rajesh Adhikari,Kathmandu - Kupondole,Grocery,Mustard Oil 1L,2,576.18,1152.36,Khalti
TXN104315,2025-04-13,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,Extension Board,4,1904.37,7617.48,eSewa
TXN102378,2025-06-19,CUST1004,Rajesh Adhikari,Kathmandu - Kupondole,Dairy,Butter 200g,3,218.46,655.38,eSewa
TXN103461,2025-11-25,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Household,Vim Dishwash Bar,2,1123.3,2246.6,Cash
TXN104018,2025-04-05,CUST1060,Kritika Tamang,Pokhara - Lakeside,Apparel,Socks (3-pair pack),4,2988.77,11955.08,Khalti
TXN104223,2025-11-28,CUST1019,,Kathmandu - Kupondole,Apparel,Socks (3-pair pack),4,2820.07,11280.28,Khalti
TXN105981,2025-12-27,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,4,2422.72,9690.88,Debit/Credit Card
TXN104920,2025-09-04,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Personal Care,Dove Soap,2,579.28,1158.56,eSewa
TXN105450,2025-11-29,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Grocery,Sugar 1kg,4,694.56,2778.24,eSewa
TXN101792,2025-10-05,CUST1013,Kiran Shrestha,Kathmandu - Kupondole,Personal Care,Head & Shoulders Shampoo,3,488.79,1466.37,eSewa
TXN105593,2025-04-25,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Grocery,Salt 1kg,4,832.99,3331.96,
TXN101702,2025-05-31,CUST1104,Kritika Lama,Bhaktapur - Suryabinayak,Grocery,Sugar 1kg,1,400.19,400.19,Khalti
TXN104875,2025-09-28,CUST1010,Anita Karki,Chitwan - Bharatpur,Apparel,Formal Shirt,4,2194.16,8776.64,eSewa
TXN101856,2025-12-14,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,Wall Clock,4,1797.11,7188.44,Debit/Credit Card
TXN105649,2025-05-13,CUST1030,Kiran Maharjan,Chitwan - Bharatpur,Bakery,Chocolate Cake Slice,4,100.42,401.68,Khalti
TXN104831,2025-11-06,CUST1016,Neha Poudel,Chitwan - Bharatpur,Household,LED Bulb 9W,2,115.03,230.06,Cash
TXN104205,2025-10-10,CUST1130,,Bhaktapur - Suryabinayak,Household,Surf Excel 1kg,1,125.48,125.48,Khalti
TXN100905,2025-09-22,CUST1024,Rajesh Adhikari,Lalitpur - Pulchowk,Grocery,Sugar 1kg,2,748.65,1497.3,eSewa
TXN102888,2025-07-23,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Bakery,Butter Cookies,2,301.63,603.26,Cash
TXN103372,2025-11-26,CUST1074,Bikash Rai,Kathmandu - Kupondole,Grocery,Salt 1kg,1,584.04,584.04,eSewa
TXN100003,2025-05-25,CUST1019,,Kathmandu - Kupondole,Bakery,Chocolate Cake Slice,1,307.33,307.33,Khalti
TXN100457,2025-09-01,CUST1007,Sunita Karki,Biratnagar - Main Road,Household,Vim Dishwash Bar,3,196.97,590.91,
TXN105853,2025-04-27,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Household,Surf Excel 1kg,3,1159.95,3479.85,Cash
TXN101839,2025-04-19,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Electronics,Bluetooth Earphones,4,1487.64,5950.56,eSewa
TXN105928,2025-10-26,CUST1010,,Chitwan - Bharatpur,Grocery,Mustard Oil 1L,2,755.05,1510.1,Debit/Credit Card
TXN105764,2025-09-01,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,2,2391.41,4782.82,Debit/Credit Card
TXN103396,2025-12-17,CUST1050,Manisha Rai,Pokhara - Lakeside,Household,LED Bulb 9W,4,877.07,3508.28,Debit/Credit Card
TXN102461,2025-04-04,CUST1083,Rohit Shrestha,Chitwan - Bharatpur,Dairy,Butter 200g,3,249.73,749.19,Khalti
TXN101866,2025-03-02,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Apparel,Kids Frock,4,970.92,3883.68,Khalti
TXN100433,2025-12-31,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Beverages,Real Juice 1L,1,351.31,351.31,eSewa
TXN104113,2025-03-11,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Household,Surf Excel 1kg,2,255.77,511.54,eSewa
TXN105209,2025-01-11,CUST1110,Sushma Karki,Kathmandu - New Road,Apparel,Formal Shirt,3,1112.74,3338.22,Khalti
TXN104153,2025-11-13,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Dairy,Yogurt (Dahi) 500g,2,163.97,327.94,eSewa
TXN101510,2025-04-03,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Household,LED Bulb 9W,2,1012.76,2025.52,Cash
TXN102375,2025-03-25,CUST1106,Prakash Shrestha,Lalitpur - Pulchowk,Apparel,Winter Jacket,3,882.95,2648.85,Khalti
TXN103077,2025-03-19,CUST1088,Deepak Lama,Kathmandu - Kupondole,Household,Harpic Toilet Cleaner,2,592.46,1184.92,Cash
TXN104313,2025-09-03,CUST1022,Bijay Gurung,Kathmandu - Kupondole,Grocery,Sugar 1kg,3,625.31,1875.93,eSewa
TXN104813,2025-10-17,CUST1009,Sushma Rai,Kathmandu - New Road,Grocery,Wai Wai Noodles (pack),3,329.42,988.26,eSewa
TXN105362,2025-11-16,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Dairy,Butter 200g,2,134.71,269.42,Khalti
TXN101948,2025-06-09,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Kids Frock,2,1959.98,3919.96,Cash
TXN105865,2025-01-16,CUST1095,Neha Khadka,Pokhara - Lakeside,Personal Care,Colgate Toothpaste,1,302.28,302.28,Cash
TXN102083,2025-07-31,CUST1122,Prakash Shrestha,Biratnagar - Main Road,Electronics,Power Bank 10000mAh,3,452.14,1356.42,eSewa
TXN101702,2025-05-31,CUST1104,Kritika Lama,Bhaktapur - Suryabinayak,Apparel,Winter Jacket,2,1801.66,3603.32,eSewa
TXN103747,2025-12-10,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Bakery,Chocolate Cake Slice,4,215.22,860.88,eSewa
TXN100383,2025-03-16,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Beverages,Coca-Cola 1.5L,2,267.66,535.32,Khalti
TXN105350,2025-07-04,CUST1011,Neha Magar,Chitwan - Bharatpur,Dairy,Butter 200g,3,204.55,613.65,eSewa
TXN103757,2025-04-27,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Bakery,Chocolate Cake Slice,2,334.55,669.1,Khalti
TXN104878,2025-02-25,CUST1056,Alina Shrestha,Kathmandu - New Road,Electronics,Wall Clock,4,3280.95,13123.8,Debit/Credit Card
TXN103188,2025-09-04,CUST1032,Deepak Khadka,Butwal - Traffic Chowk,Bakery,Chocolate Cake Slice,2,223.3,446.6,Cash
TXN105226,2025-06-30,CUST1065,Rohit Poudel,Biratnagar - Main Road,Household,Harpic Toilet Cleaner,1,291.01,291.01,Cash
TXN102571,2025-06-22,CUST1005,Milan Lama,Butwal - Traffic Chowk,Apparel,Cotton T-Shirt,4,896.49,3585.96,Cash
TXN104912,2025-04-11,CUST1034,Kritika Tamang,Butwal - Traffic Chowk,Personal Care,Dove Soap,3,118.26,354.78,Cash
TXN100735,2025-02-24,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Household,LED Bulb 9W,1,454.84,454.84,Debit/Credit Card
TXN103181,2025-09-11,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Electronics,Extension Board,4,2367.53,9470.12,Debit/Credit Card
TXN102117,2025-09-15,CUST1070,Alina Rai,Kathmandu - Kupondole,Household,Surf Excel 1kg,4,569.45,2277.8,Cash
TXN100713,2025-11-04,CUST1111,Sandip Gurung,Biratnagar - Main Road,Grocery,Wai Wai Noodles (pack),3,209.95,629.85,Cash
TXN100662,2025-08-18,CUST1019,Sarita Magar,Kathmandu - Kupondole,Household,LED Bulb 9W,2,235.86,471.72,eSewa
TXN104519,2025-02-01,CUST1019,Sarita Magar,Kathmandu - Kupondole,Grocery,Mustard Oil 1L,4,787.33,3149.32,Cash
TXN102583,2025-05-06,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Apparel,Cotton T-Shirt,3,569.76,1709.28,eSewa
TXN101171,2025-11-11,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Bakery,Sliced Bread,2,66.47,132.94,eSewa
TXN104441,2025-11-12,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Dairy,DDC Milk 1L,3,220.24,660.72,eSewa
TXN105214,2025-05-02,CUST1010,Anita Karki,Chitwan - Bharatpur,,Butter 200g,2,277.28,554.56,Cash
TXN102629,2025-06-19,CUST1060,Kritika Tamang,Pokhara - Lakeside,Electronics,Wall Clock,4,2227.79,8911.16,Khalti
TXN103799,2025-11-02,CUST1103,Rohit Thapa,Butwal - Traffic Chowk,Dairy,Nimbus Cheese Slices,1,387.92,387.92,Khalti
TXN104149,2025-10-12,CUST1136,Bikash Gurung,Lalitpur - Pulchowk,Household,Harpic Toilet Cleaner,3,1108.68,3326.04,Cash
TXN104285,2025-12-19,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Grocery,Wai Wai Noodles (pack),1,805.78,805.78,Cash
TXN104162,2025-11-18,CUST1123,Sujan Tamang,Kathmandu - New Road,Dairy,Yogurt (Dahi) 500g,4,67.0,268.0,eSewa
TXN101401,2025-11-25,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Grocery,Basmati Rice 5kg,1,882.09,882.09,Cash
TXN100185,2025-09-30,CUST1011,Neha Magar,Chitwan - Bharatpur,Dairy,DDC Milk 1L,3,318.9,956.7,eSewa
TXN102993,2025-09-05,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Grocery,Mustard Oil 1L,2,483.71,967.42,eSewa
TXN102368,2025-05-17,CUST1148,Sarita Basnet,Biratnagar - Main Road,Dairy,Butter 200g,3,213.11,639.33,eSewa
TXN100267,2025-04-21,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Grocery,Red Lentil (Masoor Dal) 1kg,3,414.49,1243.47,Khalti
TXN104373,2025-04-04,CUST1070,Alina Rai,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,4,600.96,2403.84,Cash
TXN100469,2025-11-19,CUST1108,Neha Karki,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,1,125.27,125.27,Cash
TXN101651,2025-10-13,CUST1002,Kritika Bhattarai,Biratnagar - Main Road,Apparel,Cotton T-Shirt,1,2124.48,2124.48,eSewa
TXN101497,2025-09-26,CUST1093,Aashish Magar,Biratnagar - Main Road,Dairy,Paneer 250g,2,307.06,614.12,Khalti
TXN100651,2025-11-18,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,3,808.12,2424.36,Khalti
TXN101878,2025-05-19,CUST1110,Sushma Karki,Kathmandu - New Road,Beverages,Real Juice 1L,3,245.05,735.15,Debit/Credit Card
TXN103021,2025-05-28,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Apparel,Kids Frock,4,2380.52,9522.08,Cash
TXN101680,2025-09-23,CUST1102,Sandip Tamang,Chitwan - Bharatpur,Electronics,Extension Board,2,1105.78,2211.56,Khalti
TXN101861,2025-10-07,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Dairy,Butter 200g,4,176.43,705.72,eSewa
TXN103753,2025-02-03,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Household,Harpic Toilet Cleaner,4,1139.37,4557.48,Khalti
TXN103137,2025-10-12,CUST1074,Bikash Rai,Kathmandu - Kupondole,Personal Care,Dove Soap,4,418.32,1673.28,Cash
TXN100000,2025-04-09,CUST1064,Sandip Khadka,Bhaktapur - Suryabinayak,Personal Care,Dove Soap,3,486.58,1459.74,Khalti
TXN103242,2025-08-30,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Personal Care,Colgate Toothpaste,3,113.81,341.43,eSewa
TXN103804,2025-07-13,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Household,Surf Excel 1kg,2,1171.66,2343.32,Cash
TXN105980,2025-11-08,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Grocery,Wheat Flour 5kg,1,332.54,332.54,Debit/Credit Card
TXN103019,2025-10-14,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Beverages,Gorkha Beer (6-pack),4,130.29,521.16,Khalti
TXN104484,2025-05-14,CUST1009,Sushma Rai,Kathmandu - New Road,Household,Vim Dishwash Bar,4,714.4,2857.6,eSewa
TXN100702,2025-04-21,CUST1106,Prakash Shrestha,Lalitpur - Pulchowk,Grocery,Basmati Rice 5kg,4,338.93,1355.72,Cash
TXN102294,2025-09-12,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Personal Care,Colgate Toothpaste,4,516.35,2065.4,eSewa
TXN102490,2025-03-25,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Beverages,Tea Leaves (Ilam) 250g,3,183.27,549.81,Cash
TXN102625,2025-07-07,CUST1069,Bijay Magar,Kathmandu - New Road,Dairy,Nimbus Cheese Slices,1,79.33,79.33,Debit/Credit Card
TXN105669,2025-01-09,CUST1009,Sushma Rai,Butwal - Traffic Chowk,Apparel,Winter Jacket,4,2864.77,11459.08,eSewa
TXN102764,2025-07-29,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Wall Clock,2,1168.67,2337.34,Debit/Credit Card
TXN100161,2025-11-05,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Personal Care,Dove Soap,4,515.77,2063.08,Khalti
TXN101052,2025-06-03,CUST1019,Sarita Magar,Kathmandu - Kupondole,Bakery,Sliced Bread,2,150.24,300.48,Khalti
TXN104366,2025-04-09,CUST1009,Sushma Rai,Kathmandu - New Road,Apparel,Winter Jacket,3,1300.94,3902.82,Cash
TXN105948,2025-09-17,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Grocery,Wheat Flour 5kg,1,669.58,669.58,eSewa
TXN102163,2025-01-10,CUST1049,Sarita Bhattarai,Kathmandu - New Road,Dairy,Nimbus Cheese Slices,3,319.41,958.23,eSewa
TXN101466,2025-08-06,CUST1045,,Kathmandu - Kupondole,Bakery,Khari Biscuit Pack,3,73.24,219.72,Khalti
TXN102602,2025-04-27,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Bakery,Khari Biscuit Pack,2,312.75,625.5,Cash
TXN101774,2025-10-24,CUST1110,Sushma Karki,Butwal - Traffic Chowk,Electronics,Power Bank 10000mAh,1,2973.12,2973.12,Debit/Credit Card
TXN104960,2025-02-06,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Apparel,Formal Shirt,2,697.01,1394.02,eSewa
TXN104485,2025-06-02,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,4,2904.62,11618.48,Khalti
TXN101969,2025-01-03,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Bakery,Butter Cookies,4,316.27,1265.08,eSewa
TXN104618,2025-03-11,CUST1017,Nabin Lama,Biratnagar - Main Road,Apparel,Winter Jacket,4,582.07,2328.28,Khalti
TXN102666,2025-11-24,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Bakery,Khari Biscuit Pack,4,279.0,1116.0,Cash
TXN105488,2025-02-17,CUST1100,,Pokhara - Lakeside,Apparel,Kids Frock,2,2678.19,5356.38,Cash
TXN104201,2025-03-10,CUST1077,Prakash Basnet,Biratnagar - Main Road,Grocery,Wheat Flour 5kg,3,494.69,1484.07,Khalti
TXN103572,2025-05-28,CUST1005,Milan Lama,Lalitpur - Pulchowk,Grocery,Wai Wai Noodles (pack),3,135.27,405.81,Khalti
TXN103808,2025-07-31,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,4,303.05,1212.2,Khalti
TXN104161,2025-01-02,CUST1131,Sabnam Maharjan,Butwal - Traffic Chowk,Personal Care,Sanitary Pads Pack,1,546.0,546.0,Khalti
TXN103951,2025-01-18,CUST1119,Nabin Maharjan,Kathmandu - New Road,Dairy,Butter 200g,1,124.88,124.88,Khalti
TXN100376,2025-08-16,CUST1000,Rohit Gurung,Pokhara - Lakeside,Grocery,Sugar 1kg,3,361.53,1084.59,Cash
TXN105024,2025-11-01,CUST1040,Puja Gurung,Butwal - Traffic Chowk,Dairy,Butter 200g,1,135.93,135.93,Khalti
TXN104322,2025-06-26,CUST1136,Bikash Gurung,Lalitpur - Pulchowk,Dairy,Nimbus Cheese Slices,3,387.05,1161.15,Cash
TXN103457,2025-05-11,CUST1066,Kritika Khadka,Biratnagar - Main Road,Beverages,Coca-Cola 1.5L,1,188.86,188.86,Bank Transfer
TXN105945,2025-04-23,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Grocery,Salt 1kg,3,632.72,1898.16,eSewa
TXN100742,2025-09-07,CUST1063,Rohit Basnet,Biratnagar - Main Road,Apparel,Kids Frock,3,1980.88,5942.64,
TXN102756,2025-10-12,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Personal Care,Dove Soap,3,596.67,1790.01,Cash
TXN105555,2025-06-10,CUST1044,Puja Magar,Bhaktapur - Suryabinayak,Electronics,Extension Board,1,1727.24,1727.24,Debit/Credit Card
